ID,Title,Tags,Post Link
142861,"SCT Mock OPPE..allowing ""Toggle Full Screen""",operational,https://discourse.onlinedegree.iitm.ac.in/t/142861
142830,Too much syllabus to cover for the OPPE,oppe,https://discourse.onlinedegree.iitm.ac.in/t/142830
142744,Please provide access to DBMS TA Session of 11/08/2024,operational,https://discourse.onlinedegree.iitm.ac.in/t/142744
141947,Recording of Mlf live session,clarification,https://discourse.onlinedegree.iitm.ac.in/t/141947
142624,Doubt in AQ9.2,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142624
142435,How to prove that the coefficients of two polynomials are same if two polynomials are equal?,"miscellaneous, foundation-level",https://discourse.onlinedegree.iitm.ac.in/t/142435
142735,AQ9.2 Q9 doubt,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/142735
142212,End term eligibility showing as to be decided,course-portal,https://discourse.onlinedegree.iitm.ac.in/t/142212
142613,Urgent Request for Score Correction: Discrepancy in Quiz 2,"operational, diploma-level, course-portal, error",https://discourse.onlinedegree.iitm.ac.in/t/142613
142683,Regarding DBMS SCT Issue,"clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/142683
142732,GA5 Q8 marked wrongly,"clarification, operational, graded-assignment, week-5",https://discourse.onlinedegree.iitm.ac.in/t/142732
142719,AQ9.1 Q6 doubt,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/142719
142670,I want these problems sir/mam,"miscellaneous, guidelines, extra-resources",https://discourse.onlinedegree.iitm.ac.in/t/142670
140984,MAY 2024 | BDM GA 7 - Official Query thread,"clarification, graded-assignment",https://discourse.onlinedegree.iitm.ac.in/t/140984
142398,Discrepancy in the extra activity marks,operational,https://discourse.onlinedegree.iitm.ac.in/t/142398
141948,Oppe 1 score discrepancy,"foundation-level, oppe-1",https://discourse.onlinedegree.iitm.ac.in/t/141948
142663,OPPE2 System Compatibility Test Link,"clarification, foundation-level",https://discourse.onlinedegree.iitm.ac.in/t/142663
142392,How to practice for DBMS OPPE?,miscellaneous,https://discourse.onlinedegree.iitm.ac.in/t/142392
142644,OPPE 2 Marks,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142644
142639,Deriving the Dual Formulation: Determining α with w=XYα,"clarification, extra-resources",https://discourse.onlinedegree.iitm.ac.in/t/142639
142505,Doubt in GA6 Q2 & 3 - Answer not matching options,"clarification, graded-assignment",https://discourse.onlinedegree.iitm.ac.in/t/142505
142640,Syllabus of End term exam,"foundation-level, quiz-syllabus",https://discourse.onlinedegree.iitm.ac.in/t/142640
142623,Answer transcripts quiz2,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142623
142591,Clarification regarding weightage of last question of week 9 GA,"clarification, foundation-level, graded-assignment",https://discourse.onlinedegree.iitm.ac.in/t/142591
142549,Regarding oppe 2 new pattern,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142549
142464,Here i modified the list or created new list?,"clarification, extra-resources",https://discourse.onlinedegree.iitm.ac.in/t/142464
142566,Private test case not passing,"clarification, foundation-level",https://discourse.onlinedegree.iitm.ac.in/t/142566
142546,Discrepancy in OPPE 2 Eligibility,operational,https://discourse.onlinedegree.iitm.ac.in/t/142546
142405,Request to upload notes for week 9,foundation-level,https://discourse.onlinedegree.iitm.ac.in/t/142405
142520,Is it a glitch,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142520
142541,Request for Week 8 PPA Solution Codes for Practice,"intropython, best-practices",https://discourse.onlinedegree.iitm.ac.in/t/142541
142410,Incorrect GA Evaluation in two weeks,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142410
142481,Dobut in Quiz 2 question - Find block size and cylinder,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142481
142367,Oppe syllabus Aug 2024,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142367
142233,Reg. Quiz 2 question doubt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142233
142422,MTech/MS after BS Eligibility,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142422
142423,Mode of Degree in Interview,"general, communication",https://discourse.onlinedegree.iitm.ac.in/t/142423
142457,OPPE 2 - Python Syllabus,"clarification, intropython",https://discourse.onlinedegree.iitm.ac.in/t/142457
142441,Using Log(x)base(y) function in calculator,"clarification, miscellaneous, exam-centre, end-term-exam",https://discourse.onlinedegree.iitm.ac.in/t/142441
142333,Can we do MAD1 project and MAD2 project in a single term?,"clarification, course-selection, term2-2024",https://discourse.onlinedegree.iitm.ac.in/t/142333
141575,Regarding todays live session,"clarification, extra-resources, intropython",https://discourse.onlinedegree.iitm.ac.in/t/141575
126904,Project duration inquiry,"clarification, projects, mad-2-project, mad-1-project, project",https://discourse.onlinedegree.iitm.ac.in/t/126904
142424,Shapefile Downloading,week-6,https://discourse.onlinedegree.iitm.ac.in/t/142424
142245,Not able to complete project this term,"clarification, operational, term2-2024",https://discourse.onlinedegree.iitm.ac.in/t/142245
135584,Bonus marks clarification,"term2-2024, bonus-marks",https://discourse.onlinedegree.iitm.ac.in/t/135584
142356,Regarding OPPE 2 Slots for Python,"clarification, miscellaneous, operational, foundation-level, guidelines",https://discourse.onlinedegree.iitm.ac.in/t/142356
142115,Grading from Quizes,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142115
142379,QUIZ 2 impurity question,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/142379
142239,Wrong Options in Quiz 2 Q 234,"diploma-level, error",https://discourse.onlinedegree.iitm.ac.in/t/142239
142321,Ga 6 q 3,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142321
142186,NPTEL Course Lectures not loading,"operational, courses-nptel",https://discourse.onlinedegree.iitm.ac.in/t/142186
142219,What link sir discussed,"clarification, miscellaneous, extra-resources, intropython",https://discourse.onlinedegree.iitm.ac.in/t/142219
142259,Clarification regarding Quiz 2 question,"clarification, quiz-2",https://discourse.onlinedegree.iitm.ac.in/t/142259
142207,MAD 1 Project Slot Booking Closed,term2-2024,https://discourse.onlinedegree.iitm.ac.in/t/142207
142296,Doubt regarding credits,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142296
142297,Doubt regarding OPPE2 May term 2024 Foundation level,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142297
142204,"Week 6 , lecture 1",clarification,https://discourse.onlinedegree.iitm.ac.in/t/142204
142289,Regarding bonus marks for activity,"maths-1, english-1, ct",https://discourse.onlinedegree.iitm.ac.in/t/142289
142203,"G.A. 6 Q2, Q3, Pairwise distances for all businesses - is there an efficient way?","clarification, week-6",https://discourse.onlinedegree.iitm.ac.in/t/142203
142282,"Hisar, Haryana exam city",exam-centre,https://discourse.onlinedegree.iitm.ac.in/t/142282
142273,Quiz 2 K fold Cross validation,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142273
142261,Quiz 2 Question regarding depth of decision tree,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/142261
142244,Private cases should be visible after,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142244
142223,Week 10 PPA 4 Missing Private Cases,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142223
140866,MAD 1 Week 6 Lab assignment,"clarification, diploma-level, error",https://discourse.onlinedegree.iitm.ac.in/t/140866
142188,BDM End Term Clarification,"clarification, end-term-exam",https://discourse.onlinedegree.iitm.ac.in/t/142188
142051,GA 6 has 106 questions?,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142051
125027,Doubt in Q3 of Mock2,mock,https://discourse.onlinedegree.iitm.ac.in/t/125027
142152,Mad1 pyq quiz2,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/142152
140887,Discrepancy in OPPE score,diploma-level,https://discourse.onlinedegree.iitm.ac.in/t/140887
142134,PDSA Quiz2 PYQ,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/142134
142030,AQ6.3: Question 9,clarification,https://discourse.onlinedegree.iitm.ac.in/t/142030
141781,How to solve Qn 196-197 PYQ - Jan 2024 term,clarification,https://discourse.onlinedegree.iitm.ac.in/t/141781
142119,Hall ticket printing mistake,"clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/142119
142111,Quiz 2 PYQ,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/142111
141920,PYQ dependency preserving in decomposition,previous-quiz,https://discourse.onlinedegree.iitm.ac.in/t/141920
142107,PDSA PYQ Quiz2,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/142107
142076,Quiz-2 revision session 1 notes is not opening,operational,https://discourse.onlinedegree.iitm.ac.in/t/142076
141790,Exam center in Chennai Avadi and Chennai South,"clarification, miscellaneous, exam-centre",https://discourse.onlinedegree.iitm.ac.in/t/141790
141855,Stochastic Gradient Descent Doubt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/141855
142077,Quiz 2 | Mock | Q.9,"clarification, quiz, quiz-2, mock",https://discourse.onlinedegree.iitm.ac.in/t/142077
141817,PYQ 136 Sept 23,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/141817
142050,Previous Term Question - Marked Answer Seems Incorrect [Resolved],clarification,https://discourse.onlinedegree.iitm.ac.in/t/142050
142036,Graded assingment solutions not avalaible from week 5 to week 8 for CT may 2024,"clarification, course-portal, graded-assignment",https://discourse.onlinedegree.iitm.ac.in/t/142036
142057,Mock Quiz 2 Q11,"quiz-2, mock",https://discourse.onlinedegree.iitm.ac.in/t/142057
142038,Week 8 Mobius,week-8,https://discourse.onlinedegree.iitm.ac.in/t/142038
142040,Quiz 2 Mock Q 14 Doubt,foundation-level,https://discourse.onlinedegree.iitm.ac.in/t/142040
141789,MLT QUIZ-2 PYQ Jan'24,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/141789
141988,Solving OPPE questions,"clarification, foundation-level, intropython",https://discourse.onlinedegree.iitm.ac.in/t/141988
141845,Why dividing by y?,"clarification, foundation-level",https://discourse.onlinedegree.iitm.ac.in/t/141845
141836,Previous term q 173 and 174,"clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/141836
141970,PYQ Sep22,clarification,https://discourse.onlinedegree.iitm.ac.in/t/141970
141699,Quiz-2 pyq,clarification,https://discourse.onlinedegree.iitm.ac.in/t/141699
141921,Pls help: Support of Y varies still Independent?,"clarification, foundation-level",https://discourse.onlinedegree.iitm.ac.in/t/141921
141743,PA Week2 Stats2 Q.6,foundation-level,https://discourse.onlinedegree.iitm.ac.in/t/141743
68797,Aq7.1 - q7,"clarification, activity-question, week-7",https://discourse.onlinedegree.iitm.ac.in/t/68797
141931,Pyq - q77,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/141931
141932,Orthogonality,"clarification, foundation-level",https://discourse.onlinedegree.iitm.ac.in/t/141932
141872,Extension of DBMS Quiz 2 mock deadline,mock,https://discourse.onlinedegree.iitm.ac.in/t/141872
141827,Reg. general doubt in 3nf,"clarification, miscellaneous",https://discourse.onlinedegree.iitm.ac.in/t/141827
141914,MLT PYQ Quiz-2 Sep'23,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/141914
141809,Mock for Quiz 2?,"clarification, quiz-2, mock",https://discourse.onlinedegree.iitm.ac.in/t/141809
141775,PYQ Sep 2022,clarification,https://discourse.onlinedegree.iitm.ac.in/t/141775
141700,Wrong Project peer review,clarification,https://discourse.onlinedegree.iitm.ac.in/t/141700
141847,Weightage can be expected?,database-management-,https://discourse.onlinedegree.iitm.ac.in/t/141847
141854,MLT PYQ naive bayes,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/141854
127255,Mlt pyq q97,end-term-exam,https://discourse.onlinedegree.iitm.ac.in/t/127255
123673,Request to change the exam city for quiz 2,operational,https://discourse.onlinedegree.iitm.ac.in/t/123673
70553,"Aq 8.1 q6,7",activity-question,https://discourse.onlinedegree.iitm.ac.in/t/70553
141812,Notes for Maths 2 Revision,miscellaneous,https://discourse.onlinedegree.iitm.ac.in/t/141812
141662,AQ8.3: Projhection along perpendicular of some vector,"clarification, foundation-level",https://discourse.onlinedegree.iitm.ac.in/t/141662
141407,Week 6 ridge regression,week-6,https://discourse.onlinedegree.iitm.ac.in/t/141407
141739,Naive Bayes Doubt,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/141739
141741,"Which formula work here, I use standard and answer is different?",quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/141741
141657,Confirming G.A. 6 (& 7) non-release so far,"clarification, miscellaneous",https://discourse.onlinedegree.iitm.ac.in/t/141657
141757,Pyq sep'2023,clarification,https://discourse.onlinedegree.iitm.ac.in/t/141757
141767,Week 5 Lecture 2 Doubt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/141767
141101,Tds project submission issue,tds-project-1,https://discourse.onlinedegree.iitm.ac.in/t/141101
141484,Re-take project,term2-2024,https://discourse.onlinedegree.iitm.ac.in/t/141484
141734,Which is more beneficial for Quiz2?,foundation-level,https://discourse.onlinedegree.iitm.ac.in/t/141734
141471,Linear transformation mistake,"clarification, miscellaneous, foundation-level",https://discourse.onlinedegree.iitm.ac.in/t/141471
141685,Activity 8.2,foundation-level,https://discourse.onlinedegree.iitm.ac.in/t/141685
141703,Reg. doubt in pyq for quiz2,"clarification, miscellaneous",https://discourse.onlinedegree.iitm.ac.in/t/141703
141661,Previous Year Question PDSA - Connected Graph,quiz,https://discourse.onlinedegree.iitm.ac.in/t/141661
141562,File Handling in Python,"course-selection, foundation-level, intropython",https://discourse.onlinedegree.iitm.ac.in/t/141562
141600,OPPE 2 - Python,"clarification, foundation-level",https://discourse.onlinedegree.iitm.ac.in/t/141600
141674,Intro to python,intropython,https://discourse.onlinedegree.iitm.ac.in/t/141674
141664,Q113 pyq pdsa,quiz,https://discourse.onlinedegree.iitm.ac.in/t/141664
141370,Full Screen Toggle Counting as Tab Change - Issue with OPPE2,"operational, course-portal",https://discourse.onlinedegree.iitm.ac.in/t/141370
141533,Re - Oppe Scores,"clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/141533
141632,PYQ - SEP-2023 Huffman,"clarification, error",https://discourse.onlinedegree.iitm.ac.in/t/141632
141440,Java re-oppe scores,oppe-1,https://discourse.onlinedegree.iitm.ac.in/t/141440
141589,"Practice assignment - 7, Q5,6","clarification, diploma-level",https://discourse.onlinedegree.iitm.ac.in/t/141589
141645,Confirming G.A. 8 Non-release so far,clarification,https://discourse.onlinedegree.iitm.ac.in/t/141645
141642,Syllabus Of pdsa OPPE,"clarification, oppe",https://discourse.onlinedegree.iitm.ac.in/t/141642
141584,Peer review pending,clarification,https://discourse.onlinedegree.iitm.ac.in/t/141584
138393,MAY 2024 | BDM GA 5 - Official Query Thread,"clarification, bdm-assignment-5",https://discourse.onlinedegree.iitm.ac.in/t/138393
